72-23	"	O	
72-24	,	O	
72-25	sagde	B-verb.communication	
72-26	hun	O	
72-27	.	O	

73-1	Den	O	
73-2	britiske	B-adj.social	
73-3	finansminister	B-noun.person	
73-4	Roy	B-noun.person	
73-5	Jenkins	I-noun.person	
73-6	præsenterede	B-verb.communication	
73-7	i	O	
73-8	går	B-noun.time	
73-9	i	O	
73-10	sin	O	
73-11	budgettale	B-noun.communication	
73-12	i	O	
73-13	Underhuset	B-noun.building	
73-14	briterne	B-noun.person	
73-15	for	O	
73-16	en	O	
73-17	ekstraregning	B-noun.possession	
73-18	på	O	
73-19	6	O	
73-20	milliarder	B-noun.quantity	
73-21	kroner	B-noun.quantity	
73-22	,	O	
73-23	der	O	
73-24	skal	B-verb.emotion	
73-25	opkræves	B-verb.possession	
73-26	gennem	O	
73-27	indirekte	O	
73-28	skatter	B-noun.possession	
73-29	.	O	

74-1	Politikens	B-noun.communication	
74-2	Jan	B-noun.person	
74-3	Grarup	I-noun.person	
74-4	opsøgte	B-verb.act	
74-5	nogle	O	
74-6	af	O	
74-7	dem	O	
74-8	.	O	

75-1	Iben	B-noun.person	
75-2	Thraneholm	I-noun.person	
75-3	udfordrer	B-verb.cognition	
75-4	vanetænkning	B-noun.cognition	
75-5	og	O	
75-6	fremmer	B-verb.change	
75-7	dialogen	B-noun.communication	
75-8	mellem	O	
75-9	forskellige	B-adj.all	
75-10	religiøse	B-adj.social	
75-11	grupper	B-noun.person	
75-12	.	O	

76-1	HÅNDBOLD	B-noun.TOP	
76-2	.	O	

77-1	Det	O	
77-2	får	O	
77-3	til	O	
77-4	gengæld	O	
77-5	Kina	B-noun.location	
77-6	til	O	
77-7	at	O	
77-8	advare	B-verb.communication	
77-9	EU	B-noun.institution	
77-10	mod	O	
77-11	protektionisme	B-noun.cognition	
77-12	.	O	

78-1	Garvede	B-adj.all	
78-2	hestekendere	B-noun.person	
78-3	Hvad	O	
78-4	?	O	

79-1	Jeg	O	
79-2	er	B-verb.stative	
79-3	dog	O	
79-4	helt	B-adj.all	
79-5	sikker	B-adj.mental	
79-6	på	O	
79-7	,	O	
79-8	at	O	
79-9	det	O	
79-10	var	B-verb.stative	
79-11	et	O	
79-12	forsøg	B-noun.act	
79-13	på	O	
79-14	at	O	
79-15	true	B-verb.social	
79-16	mig	O	
79-17	,	O	
79-18	for	O	
79-19	alle	O	
79-20	ved	B-verb.cognition	
79-21	,	O	
79-22	at	O	
79-23	den	O	
79-24	minibus	B-noun.vehicle	
79-25	tilhører	B-verb.possession	
79-26	mig	O	
79-27	"	O	
79-28	,	O	
79-29	siger	B-verb.communication	
79-30	Khalid	B-noun.person	
79-31	al	I-noun.person	
79-32	-	I-noun.person	
79-33	Subaihi	I-noun.person	
79-34	.	O	

80-1	"	O	
80-2	Jamen	O	
80-3	politik	B-noun.institution	
80-4	handler	B-verb.act	
80-5	om	O	
80-6	følelser	B-noun.feeling	
80-7	.	O	

81-1	Hele	B-adj.all	
81-2	den	O	
81-3	kulturhistoriske	B-adj.social	
81-4	og	O	
81-5	religiøse	B-adj.social	
81-6	dimension	B-noun.relation	
81-7	,	O	
81-8	som	O	
81-9	knytter	B-verb.act	
81-10	sig	O	
81-11	til	O	
81-12	vores	O	
81-13	spisevaner	B-noun.attribute	
81-14	interesserer	B-verb.cognition	
81-15	mig	O	
81-16	meget	O	
81-17	"	O	
81-18	.	O	

82-1	Svagt	B-adj.all	
82-2	lys	B-noun.phenomenon	
82-3	fra	O	
82-4	en	O	
82-5	afskærmet	B-adj.all	
82-6	halogenlampe	B-noun.artifact	
82-7	glider	B-verb.perception	
82-8	forbi	O	
82-9	.	O	

83-1	Eksperter	B-noun.person	
83-2	beroliger	B-verb.social	
83-3	folk	B-noun.person	
83-4	med	O	
83-5	,	O	
83-6	at	O	
83-7	det	O	
83-8	er	B-verb.stative	
83-9	sikkert	B-adj.all	
83-10	at	O	
83-11	gå	B-verb.motion	
83-12	i	O	
83-13	vandet	B-noun.substance	
83-14	,	O	
83-15	og	O	
83-16	det	O	
83-17	er	B-verb.stative	
83-18	et	O	
83-19	tilfælde	B-noun.abstract	
83-20	,	O	
83-21	at	O	
83-22	angrebene	B-noun.event	
83-23	er	O	
83-24	sket	B-verb.phenomenon	
83-25	så	O	
83-26	hurtigt	O	
83-27	efter	O	
83-28	hinanden	O	
83-29	.	O	

84-1	12	O	
84-2	.	O	
84-3	50	O	
84-4	.	O	

85-1	Dermed	O	
85-2	udelukker	B-verb.cognition	
85-3	hun	O	
85-4	blandt	O	
85-5	andet	O	
85-6	den	O	
85-7	danske	B-adj.social	
85-8	lydekspert	B-noun.person	
85-9	Eddy	B-noun.person	
85-10	Bøgh	I-noun.person	
85-11	Brixen	I-noun.person	
85-12	,	O	
85-13	som	O	
85-14	arbejder	B-verb.stative	
85-15	med	O	
85-16	lydbeviser	B-noun.abstract	
85-17	i	O	
85-18	danske	B-adj.social	
85-19	retssale	B-noun.building	
85-20	og	O	
85-21	for	O	
85-22	dansk	B-adj.social	
85-23	politi	B-noun.institution	
85-24	.	O	

86-1	fakta@pol	O	
86-2	.	O	

87-1	73%af	O	
87-2	amerikanerne	B-noun.person	
87-3	har	O	
87-4	skåret	B-verb.change	
87-5	ned	B-verb.PARTICLE	
87-6	på	O	
87-7	deres	O	
87-8	ferieudgifter	B-noun.possession	

88-1	Jeg	O	
88-2	har	O	
88-3	altid	O	
88-4	,	O	
88-5	og	O	
88-6	har	O	
88-7	det	O	
88-8	vel	O	
88-9	endnu	O	
88-10	,	O	
88-11	haft	B-verb.possession	
88-12	stor	B-adj.phys	
88-13	respekt	B-noun.feeling	
88-14	for	O	
88-15	vores	O	
88-16	velfærdssamfund	B-noun.abstract	
88-17	,	O	
88-18	men	O	
88-19	jeg	O	
88-20	må	O	
88-21	tilstå	B-verb.communication	
88-22	,	O	
88-23	at	O	
88-24	velfærden	B-noun.abstract	
88-25	også	O	
88-26	kan	B-verb.act	
88-27	blive	B-verb.stative	
88-28	dræbende	B-verb.phenomenon	
88-29	for	O	
88-30	livskvaliteten	B-noun.abstract	
88-31	,	O	
88-32	hvis	O	
88-33	velfærden	B-noun.abstract	
88-34	har	B-verb.stative	
88-35	så	O	
88-36	store	B-adj.phys	
88-37	omkostninger	B-noun.possession	
88-38	for	O	
88-39	det	O	
88-40	frie	B-adj.all	
88-41	liv	B-noun.abstract	
88-42	.	O	

89-1	Sydbank	B-noun.institution	
89-2	steg	B-verb.change	
89-3	3	O	
89-4	pct	B-noun.quantity	
89-5	.	O	
89-6	til	O	
89-7	kurs	B-noun.relation	
89-8	85	O	
89-9	,	O	
89-10	mens	O	
89-11	Jyske	B-noun.institution	
89-12	Bank	I-noun.institution	
89-13	blev	O	
89-14	løftet	B-verb.change	
89-15	2	O	
89-16	,	O	
89-17	4	O	
89-18	pct	B-noun.quantity	
89-19	.	O	
89-20	til	O	
89-21	kurs	B-noun.relation	
89-22	150	O	
89-23	.	O	

90-1	april	B-noun.time	
90-2	vist	O	
90-3	en	O	
90-4	række	B-noun.group	
90-5	film	B-noun.communication	
90-6	fra	O	
90-7	hele	B-adj.all	
90-8	verden	B-noun.location	
90-9	.	O	

91-1	Hele	B-adj.all	
91-2	orienteringsforløbet	B-noun.communication	
91-3	er	B-verb.stative	
91-4	ret	O	
91-5	omfattende	B-adj.all	
91-6	med	O	
91-7	en	O	
91-8	stor	B-adj.phys	
91-9	ansvarsbyrde	B-noun.abstract	
91-10	lagt	B-verb.motion	
91-11	på	O	
91-12	chaufføren	B-noun.person	
91-13	.	O	

92-1	Fra	O	
92-2	'	O	
92-3	Watchmen	B-noun.communication	
92-4	'	O	

93-1	Hvor	O	
93-2	seriøse	B-adj.mental	
93-3	medier	B-noun.communication	
93-4	som	O	
93-5	Børsen	B-noun.communication	
93-6	oftest	O	
93-7	også	O	
93-8	gør	B-verb.act	
93-9	dette	O	
93-10	i	O	
93-11	længere	B-adj.phys	
93-12	indbliksartikler	B-noun.communication	
93-13	,	O	
93-14	er	O	
93-15	den	O	
93-16	triste	B-adj.mental	
93-17	realitet	B-noun.abstract	
93-18	for	O	
93-19	mange	O	
93-20	avislæsere	B-noun.person	
93-21	og	O	
93-22	tv	O	
93-23	-	O	
93-24	seere	B-noun.person	
93-25	,	O	
93-26	at	O	
93-27	de	O	
93-28	i	O	
93-29	langt	O	
93-30	hovedparten	B-noun.relation	
93-31	af	O	
93-32	de	O	
93-33	artikler	B-noun.communication	
93-34	og	O	
93-35	indslag	B-noun.communication	
93-36	,	O	
93-37	der	O	
93-38	omhandler	B-verb.communication	
93-39	global	B-adj.social	
93-40	økonomi	B-noun.possession	
93-41	,	O	
93-42	oftest	O	
93-43	udelukkende	O	
93-44	bliver	O	
93-45	præsenteret	B-verb.communication	
93-46	for	O	
93-47	økonomer	B-noun.person	
93-48	ansat	B-verb.social	
93-49	i	O	
93-50	finansindustrien	B-noun.domain	
93-51	-	O	
93-52	dvs	O	
93-53	.	O	

94-1	Pop	B-noun.communication	
94-2	.	O	

95-1	Næsten	O	
95-2	en	O	
95-3	halv	O	
95-4	million	B-noun.quantity	
95-5	danskere	B-noun.person	
95-6	-	O	
95-7	454	O	
95-8	.	O	
95-9	000	O	
95-10	-	O	
95-11	har	O	
95-12	valgt	B-verb.cognition	
95-13	ikke	O	
95-14	at	O	
95-15	forsikre	B-verb.possession	
95-16	sig	B-verb.REFLPRON	
95-17	mod	O	
95-18	arbejdsløshed	B-noun.event	
95-19	i	O	
95-20	en	O	
95-21	akasse	B-noun.institution	
95-22	.	O	

96-1	singlehusstande	B-noun.building	

97-1	I	O	
97-2	Bolivia	B-noun.location	
97-3	fortsætter	B-verb.aspectual	
97-4	præsident	B-noun.person	
97-5	Evo	B-noun.person	
97-6	Morales	I-noun.person	
97-7	sin	O	
97-8	sultestrejke	B-noun.act	
97-9	,	O	
97-10	som	O	
97-11	han	O	
97-12	indledte	B-verb.aspectual	
97-13	i	O	
97-14	sidste	B-adj.time	
97-15	uge	B-noun.time	
97-16	.	O	

98-1	Der	O	
98-2	er	B-verb.stative	
98-3	brug	B-noun.possession	
98-4	for	O	
98-5	alle	B-adj.all	
98-6	sjæle	B-noun.person	
98-7	nu	O	
98-8	,	O	
98-9	til	O	
98-10	FredsVagten	B-noun.institution	
98-11	som	O	
98-12	til	O	
98-13	de	O	
98-14	tusinder	B-noun.quantity	
98-15	af	O	
98-16	andre	O	
98-17	dråber	B-noun.object	
98-18	,	O	
98-19	der	O	
98-20	skal	B-verb.stative	
98-21	til	B-verb.PARTICLE	
98-22	.	O	

99-1	Han	O	
99-2	blev	O	
99-3	indlagt	B-verb.motion	
99-4	i	O	
99-5	sidste	B-adj.time	
99-6	uge	B-noun.time	
99-7	.	O	

100-1	Den	O	
100-2	gode	B-adj.all	
100-3	gamle	B-adj.time	
100-4	håndmad	B-noun.food	
100-5	lever	B-verb.stative	
100-6	og	O	
100-7	har	B-verb.stative	
100-8	det	O	
100-9	godt	B-adj.all	
100-10	.	O	

